probability,angleinvcdf
0.04750475047504751,0.06619556941352085
0.04760476047604761,0.06626643085003897
0.04770477047704771,0.06633722150758196
0.04780478047804781,0.06640794160547121
0.04790479047904791,0.06647859135909902
0.04800480048004801,0.06654917098430689
0.04810481048104811,0.06661968069552493
0.04820482048204821,0.0666901207046582
0.04830483048304831,0.06676049122484759
0.0484048404840484,0.06683079246500814
0.048504850485048503,0.06690102463587928
0.048604860486048604,0.06697118794471273
0.048704870487048704,0.06704128259870012
0.048804880488048805,0.06711130880437655
0.048904890489048905,0.06718126676516441
0.049004900490049005,0.06725115668612998
0.049104910491049106,0.06732097876833122
0.049204920492049206,0.06739073321392276
0.049304930493049307,0.06746042022315005
0.04940494049404941,0.06753003999432514
0.04950495049504951,0.06759959272676432
0.04960496049604961,0.06766907861594211
0.04970497049704971,0.06773849785877219
0.04980498049804981,0.06780785064971548
0.04990499049904991,0.06787713718199892
0.05000500050005001,0.06794635764942002
0.05010501050105011,0.06801551224218075
0.05020502050205021,0.06808460115191164
0.0503050305030503,0.06815362456782557
0.050405040504050404,0.06822258267794465
0.050505050505050504,0.06829147567088366
0.050605060506050605,0.06836030373178215
0.050705070507050705,0.06842906704700562
0.050805080508050805,0.06849776580100013
0.050905090509050906,0.06856640017649913
0.051005100510051006,0.06863497035720495
0.051105110511051106,0.06870347652320213
0.05120512051205121,0.06877191885319703
0.05130513051305131,0.0688402975242744
0.05140514051405141,0.06890861271153124
0.05150515051505151,0.06897686459152004
0.05160516051605161,0.06904505333847814
0.05170517051705171,0.0691131791266085
0.05180518051805181,0.06918124213046258
0.05190519051905191,0.06924924252198
0.05200520052005201,0.06931718047437319
0.05210521052105211,0.06938505615976549
0.052205220522052204,0.06945286974857466
0.052305230523052304,0.0695206214126234
0.052405240524052404,0.06958831132142336
0.052505250525052505,0.06965593964444726
0.052605260526052605,0.06972350655164133
0.052705270527052706,0.06979101221033125
0.052805280528052806,0.06985845678893783
0.052905290529052906,0.0699258404552935
0.05300530053005301,0.0699931633750381
0.05310531053105311,0.07006042571528927
0.05320532053205321,0.07012762764166193
0.05330533053305331,0.0701947693184835
0.05340534053405341,0.0702618509113709
0.05350535053505351,0.07032887258370032
0.05360536053605361,0.07039583449871917
0.05370537053705371,0.07046273682033932
0.05380538053805381,0.07052957970994463
0.05390539053905391,0.07059636332961468
0.05400540054005401,0.0706630878414978
0.054105410541054104,0.07072975340445559
